27-07-2010 10:20:35	CRITICAL --- SERVER (RE)STARTED
27-07-2010 03:20:49	INFO     200 GET / (127.0.0.1) 261.33ms
27-07-2010 03:20:50	INFO     200 GET / (127.0.0.1) 85.67ms
27-07-2010 03:20:51	INFO     200 GET / (127.0.0.1) 182.38ms
27-07-2010 03:20:52	INFO     200 GET / (127.0.0.1) 192.66ms
27-07-2010 03:21:10	INFO     200 GET / (127.0.0.1) 165.85ms
27-07-2010 03:21:11	INFO     200 GET / (127.0.0.1) 170.84ms
27-07-2010 03:21:12	INFO     200 GET / (127.0.0.1) 167.81ms
27-07-2010 03:21:13	INFO     200 GET / (127.0.0.1) 207.98ms
27-07-2010 03:21:15	INFO     200 GET / (127.0.0.1) 169.21ms
27-07-2010 03:21:16	INFO     200 GET / (127.0.0.1) 172.74ms
27-07-2010 03:21:16	INFO     200 GET / (127.0.0.1) 166.81ms
27-07-2010 03:21:18	INFO     200 GET / (127.0.0.1) 195.31ms
27-07-2010 03:21:19	INFO     200 GET / (127.0.0.1) 178.80ms
27-07-2010 03:21:20	INFO     200 GET / (127.0.0.1) 172.10ms
27-07-2010 03:21:21	INFO     200 GET / (127.0.0.1) 181.19ms
27-07-2010 03:21:22	INFO     200 GET / (127.0.0.1) 171.43ms
27-07-2010 03:21:23	INFO     200 GET / (127.0.0.1) 168.96ms
27-07-2010 03:21:23	INFO     200 GET / (127.0.0.1) 137.78ms
27-07-2010 03:21:24	INFO     200 GET / (127.0.0.1) 157.73ms
27-07-2010 03:21:26	INFO     200 GET / (127.0.0.1) 191.42ms
27-07-2010 03:21:26	INFO     200 GET / (127.0.0.1) 82.84ms
27-07-2010 03:21:28	INFO     200 GET / (127.0.0.1) 168.27ms
27-07-2010 03:21:28	INFO     200 GET / (127.0.0.1) 105.79ms
27-07-2010 03:21:29	INFO     200 GET / (127.0.0.1) 84.88ms
27-07-2010 03:21:31	INFO     200 GET / (127.0.0.1) 168.38ms
27-07-2010 03:21:32	INFO     200 GET / (127.0.0.1) 167.54ms
27-07-2010 03:21:33	INFO     200 GET / (127.0.0.1) 177.65ms
27-07-2010 03:21:34	INFO     200 GET / (127.0.0.1) 169.97ms
27-07-2010 03:21:34	INFO     200 GET / (127.0.0.1) 86.32ms
27-07-2010 03:21:36	INFO     200 GET / (127.0.0.1) 178.11ms
27-07-2010 03:21:37	INFO     200 GET / (127.0.0.1) 170.96ms
27-07-2010 03:21:38	INFO     200 GET / (127.0.0.1) 178.44ms
27-07-2010 03:21:39	INFO     200 GET / (127.0.0.1) 174.08ms
27-07-2010 03:21:40	INFO     200 GET / (127.0.0.1) 170.48ms
27-07-2010 03:21:41	INFO     200 GET / (127.0.0.1) 170.72ms
27-07-2010 03:21:42	INFO     200 GET / (127.0.0.1) 166.33ms
27-07-2010 03:21:43	INFO     200 GET / (127.0.0.1) 165.28ms
27-07-2010 03:21:43	INFO     200 GET / (127.0.0.1) 75.83ms
27-07-2010 03:21:45	INFO     200 GET / (127.0.0.1) 174.75ms
27-07-2010 03:21:46	INFO     200 GET / (127.0.0.1) 194.22ms
27-07-2010 03:21:47	INFO     200 GET / (127.0.0.1) 167.79ms
27-07-2010 03:21:48	INFO     200 GET / (127.0.0.1) 166.94ms
27-07-2010 03:21:49	INFO     200 GET / (127.0.0.1) 162.97ms
27-07-2010 03:21:50	INFO     200 GET / (127.0.0.1) 184.59ms
27-07-2010 03:21:51	INFO     200 GET / (127.0.0.1) 170.57ms
27-07-2010 03:21:51	INFO     200 GET / (127.0.0.1) 80.54ms
27-07-2010 03:21:53	INFO     200 GET / (127.0.0.1) 167.47ms
